author,id,title
408,16235,"Jane Eyre; ou Les mémoires d'une institutrice (French)"
408,73858,"The twelve adventurers, and other stories"
408,47275,"Kotiopettajattaren romaani (Jane Eyre) (Finnish)"
408,54254,"The Search After Hapiness [sic]: A Tale"
408,53747,"Richard Coeur de Lion and Blondel"
408,48125,"Syrjästäkatsojan tarina (Finnish)"
761,1951,"The Coming Race"
761,2664,"Zanoni"
761,1565,"The Last Days of Pompeii"
761,7735,"Paul Clifford — Complete"
761,1396,"Rienzi, the Last of the Roman Tribunes"
761,9762,"Calderon the Courtier, a Tale"
761,6156,"Athens: Its Rise and Fall, Complete"
761,9755,"Night and Morning, Complete"
761,7614,"Eugene Aram — Complete"
761,7727,"The Last of the Barons — Complete"
761,7623,"Pelham — Complete"
761,7605,"The Caxtons: A Family Picture — Complete"
761,7684,"Harold : the Last of the Saxon Kings — Complete"
761,7701,"A Strange Story — Complete"
761,7714,"My Novel — Complete"
761,7749,"The Parisians — Complete"
761,7691,"Lucretia — Complete"
761,7649,"Ernest Maltravers — Complete"
761,34298,"The Poetical Works of Sir Edward Bulwer Lytton, Bart. M.P."
761,7658,"Kenelm Chillingly — Complete"
761,7671,"What Will He Do with It? — Complete"
761,1831,"The Lock and Key Library: Classic Mystery and Detective Stories: Old Time English"
761,2461,"The Lady of Lyons; Or, Love and Pride"
761,8206,"The Pilgrims of the Rhine"
761,9761,"Leila or, the Siege of Granada, Complete"
1325,5197,"My Life — Volume 1"
1325,31963,"The Flying Dutchman (Der Fliegende Hollaender): Romantic Opera in Three Acts (German)"
1325,16250,"Tristan and Isolda: Opera in Three Acts"
1325,49507,"Siegfried &amp; The Twilight of t"
1325,48214,"The Rhinegold &amp; The V"
1325,47139,"Stories from Wagner"
1325,27769,"Der Fliegende Hollaender (German)"
1325,49977,"La Tétralogie de l'Anneau du Nibelung (French)"
1325,26943,"Le Vaisseau fantôme (Der Fliegende Holländer) (French)"
1325,3835,"Correspondence of Wagner and Liszt — Volume 1"
1325,5144,"My Life — Volume 2"
1325,4234,"Correspondence of Wagner and Liszt — Volume 2"
1325,11633,"P"
1325,46119,"The Valkyries"
1325,4523,"On Conducting (Üeber Das Dirigiren) : A Treatise on Style in the Execution of Classical Music"
26815,394,"Cranford"
26815,56949,"The Humour of America"
26815,69421,"The humour of Germany"
26815,40487,"Happy-go-lucky"
26815,32992,"The Youngest Girl in the School"
26815,43234,"Bright Ideas: A Record of Invention and Misinvention"
26815,40555,"No Man's Island"
26815,40364,"The Blue Raider: A Tale of Adventure in the Southern Seas"
26815,41737,"Burton of the Flying Corps"
26815,28804,"Oswald Bastable and Others"
26815,25493,"A Cathedral Courtship"
26815,69609,"Martin of old London"
26815,34105,"Idonia: A Romance of Old London"
26815,24922,"The Honourable Mr. Tawnish"
26815,43787,"Madame Corentine (French)"
1736,5200,"Metamorphosis"
1736,7849,"The Trial"
1736,63849,"Bambi"
1736,58344,"Siddhartha: A Poem of India"
898,27827,"The Kama Sutra of Vat"
898,3448,"The Book of the Thousand Nights and a Night — Volume 14"
898,3435,"The Book of the Thousand Nights and a Night — Volume 01"
898,2400,"Vikram and the Vampire: Classic Hindu Tales of Adventure, Magic, and Romance"
898,3438,"The Book of the Thousand Nights and a Night — Volume 04"
898,61751,"The Book of the Sword"
898,58722,"Index of the Project Gutenberg Works of Richard F. Burton"
898,51252,"A Plain and Literal Translation of the Arabian Nights Entertainments, Now Entituled the Book of the Thousand Nights and a Night, Volume 01 (of 17)"
898,20732,"The Carmina of Caius Valerius Catullus"
898,58360,"A Plain and Literal Translation of the Arabian Nights Entertainments, Now Entituled the Book of the Thousand Nights and a Night, Volume 10 (of 17)"
898,3450,"The Book of the Thousand Nights and a Night — Volume 16"
898,3444,"The Book of the Thousand Nights and a Night — Volume 10"
898,57208,"The Jew, The Gypsy and El Islam"
898,3439,"The Book of the Thousand Nights and a Night — Volume 05"
898,6036,"The Kasîdah of Hâjî Abdû El-Yezdî"
898,3445,"The Book of the Thousand Nights and a Night — Volume 11 [Supplement]"
898,59584,"Ultima Thule; or, A Summer in Iceland. vol. 1/2"
898,3447,"The Book of the Thousand Nights and a Night — Volume 13"
898,4657,"Personal Narrative of a Pilgrimage to Al-Madinah &amp; Meccah — Volume 1"
898,3436,"The Book of the Thousand Nights and a Night — Volume 02"
898,54778,"A Plain and Literal Translation of the Arabian Nights Entertainments, Now Entituled the Book of the Thousand Nights and a Night, Volume 07 (of 17)"
898,54525,"A Plain and Literal Translation of the Arabian Nights Entertainments, Now Entituled the Book of the Thousand Nights and a Night, Volume 06 (of 17)"
898,48511,"Vikram and the Vampire; or, Tales of Hindu Devilry"
898,8821,"To The Gold Coast for Gold: A Personal Narrative. Vol. I"
898,66791,"The City of the Saints, and Across the Rocky Mountains to California"
48,62,"A Princess of Mars"
48,106,"Jungle Tales of Tarzan"
48,85,"The Beasts of Tarzan"
48,123,"At the Earth's Core"
48,81,"The Return of Tarzan"
48,72,"Thuvia, Maid of Mars"
48,1153,"The Chessmen of Mars"
48,90,"The Son of Tarzan"
48,149,"The Lost Continent"
48,605,"Pellucidar"
48,92,"Tarzan and the Jewels of Opar"
48,551,"The Land That Time Forgot"
48,96,"The Monster Men"
48,331,"The Mucker"
48,1401,"Tarzan the Untamed"
48,369,"The outlaw of Torn"
48,69703,"The master mind of Mars"
48,364,"The Mad King"
23,110,"Tess of the d'Urbervilles: A Pure Woman"
23,143,"The Mayor of Casterbridge"
23,107,"Far from the Madding Crowd"
23,122,"The Return of the Native"
23,153,"Jude the Obscure"
23,224,"A pair of blue eyes"
23,4043,"The Dynasts: An Epic-Drama of the War with Napoleon"
23,2662,"Under the Greenwood Tree; Or, The Mellstoc"
23,57584,"The Book of the Homeless (Le livre des sans-foyer) (French)"
23,482,"The Woodlanders"
23,10135,"The Great English Short-Story Writers, Volume 1"
23,3044,"Desperate Remedies"
23,3056,"Wessex Tales"
23,3469,"The Hand of Ethelberta: A Comedy in Chapters"
23,3047,"Life's Little "
23,3258,"A Laodicean : A Story of To-day"
23,58250,"Index of the Project Gutenberg Works of Thomas Hardy"
23,3146,"Two on a Tower"
23,2863,"Satires of Circumstance, Lyrics and Reveries, with Miscellaneous Pieces"
23,3167,"Wessex Poems and Other Verses"
23,3168,"Poems of the Past and the Present"
23,3255,"Moments of Vision and Miscellaneous Verses"
355,5827,"The Problems of Philosophy"
355,2529,"The Analysis of Mind"
355,13940,"The Problem of China"
355,38280,"Modern Essays"
355,25447,"Mysticism and Logic and Other Essays"
355,37090,"Our Knowledge of the External World as a Field for Scientific Method in Philosophy"
355,72981,"Philosophy"
355,44932,"Free Thought and Official Propaganda"
355,59391,"Index of the Project Gutenberg Works of Bertrand Russell"
355,55610,"Why Men Fight: A method of abolishing the international duel"
355,73782,"What I believe"
355,690,"Proposed Roads to Freedom"
355,17350,"The Practice and Theory of Bolshevism"
355,4776,"Political Ideals"
355,70302,"Education and the good life"
355,67104,"The A B C of Relativity"
355,52091,"An essay on the foundations of geometry"
355,66225,"Icarus; or, The Future of Science"
748,1727,"The "
748,2199,"The Iliad"
748,1906,"Erewhon; Or, Over the Range"
748,49324,"The Authoress of the "
748,2084,"The Way of All Flesh"
748,6173,"The Note-Books of Samuel Butler"
748,12651,"The Humour of Homer and Other Essays"
748,6605,"Unconscious Memory"
748,23427,"Evolution, Old &amp; New"
748,6138,"Life and Habit"
748,2576,"Alps and Sanctuaries of Piedmont and the Canton Ticino"
748,4967,"Luck, or Cunning, as the Main Means of Organic Modification"
748,3279,"Canterbury Pieces"
748,2513,"God the Known and God the Unknown"
748,6092,"The Fair Haven"
748,3461,"Essays on Life, Art and Science"
748,3235,"A First Year in Canterbury Settlement"
748,1971,"Erewhon Revisited Twenty Years Later, Both by the Original Discoverer of the Country and by His Son"
748,3278,"Cambridge Pieces"
748,19610,"Selections from Previou"
748,4073,"Ex Voto: An Account of the Sacro Monte or New Jerusalem at Varall"
226,408,"The Souls of Black Folk"
226,15210,"Darkwater: Voices from Within the Veil"
226,15041,"The Negro Problem"
226,17700,"The Suppression of the African Slave Trade to the United States of America"
226,15265,"The Quest of the Silver Fleece: A Novel"
226,15359,"The Negro"
226,31254,"The Conservation of Races"
226,62799,"John Brown"
226,66398,"The Gift of Black Folk: The Negroes in the Making of America"
226,35399,"The Negro in the South"
226,71222,"The crisis :  A record of the darker races, Vol. I, No. 1, November 1910"
226,71650,"The crisis :  A record of the darker races, Vol. I, No. 3, January 1911"
226,62582,"The social evolution of the Black South"
467,3825,"Pygmalion"
467,1097,"Mrs. Warren's Profession"
467,3328,"Man and Superman: A Comedy and a Philosophy"
467,3618,"Arms and the Man"
467,3790,"Major Barbara"
467,3543,"Heartbreak House"
467,3329,"Caesar and Cleopatra"
467,943,"Misalliance"
467,2175,"You Never Can Tell"
467,5070,"The Doctor's Dilemma"
467,4023,"Candida"
467,4003,"Androcles and the Lion"
467,27726,"Tolstoy on Shakespeare: A Critical Essay on Shakespeare"
467,4024,"The Man of Destiny"
467,3544,"How He Lied to Her Husband"
467,1050,"The Dark Lady of the Sonnets"
467,13084,"Back to Methuselah: A Metabiological Pentateuch"
467,3612,"John Bull's Other Island"
467,3638,"The Devil's Disciple"
467,3487,"Augustus Does His Bit: A True-to-Life Farce"
467,5604,"Getting Married"
467,5069,"The Doctor's Dilemma: Preface on Doctors"
467,1487,"The Perfect Wagnerite: A Commentary on the Niblung's Ring"
467,908,"Treatise on Parents and Children"
972,2591,"Grimms' Fairy Tales"
972,5314,"Household Tales by Brothers Grimm"
972,11027,"Grimm's Fairy Stories"
972,52521,"Grimm's Fairy Tales"
972,19068,"Household Stories by the Brothers Grimm"
972,59508,"Index of the Project Gutenberg Works of the Brothers Grimm"
972,37381,"Snowdrop &amp; Other Tales"
972,28044,"Kopciuszek: Baśń fantastyczna (Polish)"
972,30510,"Perolas e Diamantes: Contos Infantis (Portuguese)"
972,40088,"Grimm testvérek összegyüjtött meséi (Hungarian)"
972,16846,"Mjallhvít: Æfintýri Handa Börnum (Icelandic)"
972,22555,"Sprookjes: Tweede verzameling (Dutch)"
972,12250,"Contes choisis de la famille (French)"
972,45046,"Koti-satuja Lapsille ja Nuorisolle (Finnish)"
972,60706,"nan"
971,2591,"Grimms' Fairy Tales"
971,5314,"Household Tales by Brothers Grimm"
971,11027,"Grimm's Fairy Stories"
971,52521,"Grimm's Fairy Tales"
971,19068,"Household Stories by the Brothers Grimm"
971,59508,"Index of the Project Gutenberg Works of the Brothers Grimm"
971,37381,"Snowdrop &amp; Other Tales"
971,28044,"Kopciuszek: Baśń fantastyczna (Polish)"
971,30510,"Perolas e Diamantes: Contos Infantis (Portuguese)"
971,40088,"Grimm testvérek összegyüjtött meséi (Hungarian)"
971,16846,"Mjallhvít: Æfintýri Handa Börnum (Icelandic)"
971,22555,"Sprookjes: Tweede verzameling (Dutch)"
971,12250,"Contes choisis de la famille (French)"
971,45046,"Koti-satuja Lapsille ja Nuorisolle (Finnish)"
971,60706,"nan"
7862,52319,"The Genealogy of Morals"
7862,51356,"The Birth of Tragedy; or, Hellenism and Pessimism"
7862,52263,"The Twilight of the Idols; or, How to Philosophize with the Hammer. The Ant"
7862,52190,"Ecce Homo"
7862,52914,"The Will to Power: An Attempted Transvaluation of All Values. Book I and II"
7862,52881,"The Joyful Wisdom (La Gaya Scienza)"
7862,52915,"The Will to Power: An Attempted Transvaluation of All Values. Book III and IV"
7862,51935,"Human, All-Too-Human: A Book for Free Spirits,"
7862,52124,"The Joyful Wisdom (La Gaya Sc"
7862,52166,"The Case of Wagner"
7862,51548,"Early Greek Philosophy &amp; Other Essays"
7862,18267,"We Philo"
7862,69751,"The inequality of human races"
7862,31305,"Atta Troll"
7862,18188,"Homer and Classical Philology"
7862,28146,"On the Future of our Educational Institutions"
7862,51580,"On the Future of our Educational Institutions; Homer and Classical Ph"
7862,51710,"Thoughts out of Season,"
7862,53260,"Nietzsche: His Life and Works"
907,6130,"The Iliad"
907,9800,"The Rape of the Lock, and Other Poems"
907,3160,"The Odyssey"
907,35977,"Letters of Abelard and "
907,2428,"An Essay on Man; Moral Essays and Satires"
907,7409,"An Essay on Criticism"
907,9601,"The Poetical Works of Alexander Pope, Volume 2"
907,32190,"The Works of Alexander Pope, V"
907,58845,"Index of the Project Gutenberg Works of Alexander Pope"
907,43271,"The Works of Alexander Pope, Volume 2 (of 10)"
907,9413,"The Poetical Works of Alexander Pope, Volume 1"
907,37667,"Three Hours after Marriage"
907,62187,"The Quiet Life: Certain Verses by Various Hands"
907,22870,"Epistola de Heloysa a A"
907,25680,"La boucle de cheveux enlevée (French)"
563,1232,"The Prince"
563,10827,"Discourses on the First Decade of Titus Livius"
563,15772,"Machiavelli, Volume I"
563,2464,"History of Florence and of the Affairs o"
563,39816,"Macchiavellis Buch vom Fürsten (German)"
563,56498,"La mandragola - La Clizia - Belfagor (Italian)"
563,45472,"Ruhtinas (Finnish)"
4589,2600,"War and Peace"
4589,64908,"What Is Art?"
4589,6157,"What Men Live By, and Other Tales"
4589,986,"Master and Man"
4589,985,"Father Sergius"
4589,4761,"The Cossacks: A Tale of 1852"
4589,26661,"The Power of Darkness"
4589,67224,"The Devil"
4589,26660,"Plays: Complete Edition, Including the Posthumous Plays"
4589,26664,"The Live Corpse"
4589,52242,"The Life of Tolstoy: First Fifty Years"
4589,26663,"Fruits of Culture"
4589,51018,"Three Days in the Village, and Other Sk"
4589,26662,"The First Distiller"
4589,26666,"The Light Shines in Darkness"
4589,26665,"The Cause of it All"
1426,4280,"The Critique of Pure Reason"
1426,50922,"Perpetual Peace: A Philosophical Essay"
1426,5682,"Fundamental Principles of the Metaphysic of Morals"
1426,5683,"The Critique of Practical Reason"
1426,48433,"Kant's Critique of Judgement"
1426,52821,"Kant's Prolegomena to Any Future Metaphysics"
1426,55925,"Kant's gesammelte Schriften. Band V. Kritik der Urtheilskraft. (German)"
1426,59023,"Index of the Project Gutenberg Works of Immanuel Kant"
1426,5637,"Literary and Philosophical Essays: French, German and Italian"
1426,6343,"Kritik der reinen V"
1426,49543,"Kant's gesammelte Schriften. Band V. Kritik der praktischen Vernunft. (German)"
1426,46873,"Zum ewigen Frieden: Ein philosophischer Entwurf (German)"
1426,41197,"Beobachtungen über das Gefühl des Schönen und Erhabenen (German)"
1426,30821,"Beantwortung der Frage: Was ist Aufklärung? (German)"
1426,56182,"Die Religion innerhalb der Grenzen der bloßen Vernunft (German)"
1426,5684,"The Metaphysical Elements of Ethics"
1426,38754,"Was heißt: sich im Denken orientieren? (German)"
1426,36076,"Träume eines Geistersehers, erläutert durch Träume der Metaphysik (German)"
1426,38295,"Von der Macht des Gemüts, durch den bloßen Vorsatz seiner krankhaften Gefühle Meister zu sein (German)"
1426,38755,"Über die Vulkane im Monde (German)"
1426,46060,"Of the Injustice of Counterfeitin"
1426,68216,"Kant prolegomenái minden leendő metafizikához (Hungarian)"
1269,50150,"The Devil is an Ass"
1269,4081,"The Alchemist"
1269,5333,"Every Man in His Humor"
1269,4039,"Volpone; Or, The Fox"
1269,4011,"Epicoene; Or, The Silent Woman"
1269,49461,"Bartholomew Fair: A Comedy"
1269,5134,"Discoveries Made Upon Men and Matter and Some Poems"
1269,3695,"Every Man out of His Humour"
1269,5166,"The Poetaster"
1269,5232,"Sejanus: His Fall"
1269,3771,"Cynthia's Revels; Or, The Fountain of Self-Love"
1269,3694,"Every Man in His Humour"
4931,10676,"The Reign of Greed"
4931,35899,"The Philippines a Century Hence"
4931,6737,"The Social Cancer: A Complete English Version of Noli Me Tangere"
4931,6885,"The Indolence of the Filipino"
1705,34901,"On Liberty"
1705,11224,"Utilitarianism"
1705,27083,"The Subjection of Women"
1705,5669,"Considerations on Representative Government"
1705,30107,"Principles of Political "
1705,27942,"A System of Logic, Ratiocinative and Inductive"
1705,10378,"Autobiography"
1705,26495,"A System of Logic, Ratiocinative and Inductive (Vol. 1 of 2)"
1705,38138,"Socialism"
1705,5123,"The Contest in America"
1705,16833,"Auguste Comte and Positivism"
1705,56441,"Analysis of the Phenomena of the Human Mind"
1705,58583,"Index of the Project Gutenberg Works of John Stuart Mill"
1705,35420,"A System of Logic: Ratiocinative and Inductive, 7th Edition, Vol. I"
1705,35421,"A System of Logic: Ratiocinative and Inductive, 7th Edition, Vol. II"
1705,62047,"La libertà (Italian)"
1705,12004,"Essays on some unsettled Questions of Political Economy"
1705,52758,"Om Tanke- och Yttrandefrihet (Swedish)"
1705,51543,"Vapaudesta (Finnish)"
73,17396,"The Secret Garden"
73,146,"A Little P"
73,479,"Little Lord Fauntleroy"
73,384,"The Lost Prince"
73,137,"Sara Crewe; Or, What Happened at Miss Minchin's Boarding School"
73,17226,"Emily Fox-Seton : being The making of a marchioness and The methods of Lady Walderhurst"
73,506,"The Shuttle"
73,460,"The Dawn of a To-morrow"
73,15651,"His Grace of "
73,18945,"Robin"
73,37332,"A Little Princess: Being the whole story of Sara Crewe now told for the first time"
73,459,"The White People"
73,9487,"A Fair Barbarian"
73,8574,"Racketty-Packetty House, as Told by Queen Crosspatch"
73,6491,"The Head of the House of Coombe"
73,25725,"That Lass O' Lowrie's"
73,1550,"A Lady of "
73,25726,"The pretty sister "
37155,76,"Adventures of Huckleberry Finn"
37155,62942,"Modern Short Stories: A Book for High Schools"
37155,32325,"The Adventures of Huckleberry Finn (Tom Sawyer's Comrade)"
37155,15886,"The Strength of Gideon and Other Stories"
37155,59121,"E. K"
37155,59476,"More E. K"
37155,74993,"Folks from Dixie"
37155,50701,"On the Plantation: A Story of a Georgia Boy's Adventures during the War"
37155,51925,"Danny's Own Story"
37155,61149,"Further E. K"
37155,60804,"Daddy Jake the Runaway, and Short Stories Told after Dark"
37155,61608,"Samantha on the Race Problem"
37155,66411,"Samantha Among the Colored Folks: My Ideas on the Race Problem"
9248,38433,"Notes and Queries, Vol. IV, Number 97, September "
9248,42794,"Notes and Queries, Index to Eighth Volume, July-Decemb"
9248,37516,"Notes and Queries, Vol. III, Number 87, June 2"
9248,27010,"Notes and Queries, Number 213, November 2"
9248,38491,"Notes and Queries, Vol. IV, Number 98, September 1"
9248,37778,"Notes and Queries, Vol. IV, Number 91, July 2"
9248,37496,"Notes and Queries, Vol. III, Number 86, June 2"
9248,38574,"Notes and Queries, Vol. IV, Number 99, September 2"
9248,37548,"Notes and Queries, Vol. IV, Number 88, July "
9248,27008,"Notes and Queries, Number 211, November 1"
9248,24803,"Notes and Queries, Number 60, December 2"
9248,23225,"Notes and Queries, Number 73, March 2"
9248,22127,"Notes and Queries, Number 34, June 2"
9248,22138,"Notes and Queries, Number 54, November "
9248,26770,"Notes and Queries, Index of Volume 3, January-Jun"
9248,23027,"Notes and Queries, Number 69, February 2"
9248,38864,"Notes and Queries, Vol. IV, Number 103, October 1"
9248,42781,"Notes and Queries, Number 166, January "
9248,20954,"Notes and Queries, Number 179, April 2"
9248,30594,"Notes and Queries, Number 215, December 1"
9248,31398,"Notes and Queries, Number 238, May 2"
9248,20364,"Notes and Queries, Number 189, June 1"
9248,34195,"Notes and Queries, Number 229, March 1"
9248,39393,"Notes and Queries, Vol. IV, Number 111, December 1"
9248,20409,"Notes and Queries, Number 186, May 2"
34,41,"The Legend of Sleepy Hollow"
34,60976,"Rip Van Winkle"
34,2048,"The Sketch-Book of Geoffrey Crayon"
34,13042,"Knickerbocker's History of New York, Complete"
34,20656,"Old Christmas: from the Sketch Book of Washington Irving"
34,40196,"The Oxford Book of American Essays"
34,49947,"The Alhambra"
34,13514,"Tales of a Traveller"
34,3293,"Chronicle of the Conquest of Granada, from the mss. of Fray Antonio Agapida"
34,10135,"The Great English Short-Story Writers, Volume 1"
34,21964,"The Short-story"
34,1372,"The Adventures of Captain Bonneville, U. S. A., in the Rocky Mountains and the Far West"
34,1371,"Astoria; Or, Anecdotes of an Enterprise Beyond the Rocky Mountains"
34,58172,"Index of the Project Gutenberg Works of Washington Irving"
34,2043,"The Lock and Key Library: The most interesting stories of all nations: American"
34,13515,"Bracebridge Hall, or The Humorists"
34,1850,"Old Christmas"
34,8571,"Wolfert's Roost, and Miscellanies"
34,32987,"The Student's Life of Washington; Condensed from the Larger Work of Washington Irving"
34,8519,"The Life and Voyages of Christopher Columbus (Volume II)"
34,46496,"Cuentos Clásicos del Norte, Segunda Serie (Spanish)"
34,7994,"The Crayon Papers"
54,205,"Walden, and On The Duty Of Civil Disobedience"
54,71,"On the Duty of Civil Disobedience"
54,1022,"Walking"
54,40196,"The Oxford Book of American Essays"
54,57393,"Journal 01, 18"
54,42500,"The Main"
54,34392,"Cape Cod"
54,59988,"Poems of Nature"
54,59031,"Journal 02, 1850-September 1"
54,43523,"Familiar "
54,2567,"A Plea for Captain Joh"
54,4232,"A Week on the Concord and Merrimack Rivers"
54,34990,"Canoeing in the wilderness"
54,57837,"The gift of friendship"
54,9846,"Excursions"
54,42553,"Excursions, an"
54,58273,"Index of the Project Gutenberg Works of Henry David Thoreau"
54,4066,"Wild Apples"
54,59813,"The Footpath Way: An Anthology for Walkers"
54,70123,"A Yankee in Canada, with Anti-slavery and reform papers."
54,63459,"Paradise (to be) Regained"
54,60951,"The Service"
500,2600,"War and Peace"
500,6157,"What Men Live By, and Other Tales"
500,986,"Master and Man"
500,1938,"Resurrection"
500,985,"Father Sergius"
500,4761,"The Cossacks: A Tale of 1852"
500,26661,"The Power of Darkness"
500,26660,"Plays: Complete Edition, Including the Posthumous Plays"
500,26664,"The Live Corpse"
500,26663,"Fruits of Culture"
500,51018,"Three Days in the Village, and Other Sk"
500,26662,"The First Distiller"
500,26666,"The Light Shines in Darkness"
500,26665,"The Cause of it All"
9854,1260,"Jane Eyre: An Autobiography"
9854,699,"A Child's History of England"
9854,56513,"The Simple Adventures of a Memsahib"
9854,21514,"Gryll Grange"
9854,45623,"The Old Maids' Club"
9854,43141,"Jill: A Flower Girl"
9854,45925,"An American Girl in London"
9854,40640,"The Following of the Star: A Romance"
9854,46093,"Secrets of the Sword"
9854,47718,"Mr. Punch at Home: The Comic Side of Domestic Life"
9854,59454,"In the vine country"
9854,40897,"The Burglars' Club: A Romance in Twelve Chronicles"
913,19942,"Candide"
913,18569,"Voltaire's Philosophical Dictionary"
913,30123,"Micromegas"
913,2445,"Letters on England"
913,17607,"Superstition in all ages"
913,4650,"Candide, ou l'optimisme (French)"
913,18972,"Zadig; Or, The Book of Fate"
913,12758,"Library of the World's Best Mystery and Detective Stories"
913,10577,"International Short Stories: French"
913,57958,"Index of the PG Works of Voltaire in English"
913,35621,"A Philosophical Dictionary, Volume 01"
913,64858,"Toleration and other essays"
913,35625,"A Philosophical Dictionary, Volume 05"
913,35595,"Voltaire's Romances, Complete in One Volume"
913,49726,"The Works of Voltaire, Vol. IV of XLIII."
913,35630,"A Philosophical Dictionary, Volume 10"
913,35627,"A Philosophical Dictionary, Volume 07"
913,35280,"Ο Αγαθούλης (Modern Greek (1453-))"
913,73122,"Voltaire's history of Charles XII, king of Sweden"
913,4649,"Micromégas (French)"
913,35624,"A Philosophical Dictionary, Volume 04"
913,35622,"A Philosophical Dictionary, Volume 02"
913,35626,"A Philosophical Dictionary, Volume 06"
2447,7370,"Second Treatise of Government"
2447,10615,"An Essay Concerning Humane Understanding, V"
2447,61531,"nan"
5845,61580,"Politikai divatok: Regény (Hungarian)"
5845,64502,"Életemből (II. rész) (Hungarian)"
5845,56854,"A kik kétszer halnak meg (1. rész) (Hungarian)"
5845,55647,"Fekete gyémántok (Hungarian)"
5845,57414,"Rákóczy fia: Regény (Hungarian)"
5845,56912,"Novellák (Hungarian)"
5845,56723,"Eppur si muove – És mégis mozog a föld (1. rész) (Hungarian)"
5845,37286,"Tales From Jókai"
5845,56636,"Kárpáthy Zoltán: Regény (Hungarian)"
5845,57029,"Megtörtént regék: Beszélyek (Hungarian)"
5845,1552,"The Lock and Key Library: The Most Interesting Stories of All Nations: North Europe — Russian — Swedish — Danish — Hungarian"
5845,18705,"The Poor Plutocrats"
5845,57233,"A kis királyok (1. rész) (Hungarian)"
5845,32668,"Black Diamonds: A Novel"
5845,56627,"Szélcsend alatt; Az életből ellesve (Hungarian)"
5845,64750,"Fráter György: Történelmi regény (1. rész) (Hungarian)"
5845,31409,"Timar's Two Worlds"
5845,56818,"Páter Péter; Asszonyt kisér — Istent kisért (Hungarian)"
5845,61893,"A kőszivű ember fiai (2. rész): Regény (Hungarian)"
5845,56296,"Török világ Magyarországon (2"
5845,34503,"The Green Book; Or, Freedom Under the Snow: A Novel"
5845,56855,"A kik kétszer halnak meg (2. rész) (Hungarian)"
5845,61446,"Szegény gazdagok: Regény (Hungarian)"
5845,56189,"Erdély aranykora: Regény (Hungarian)"
5845,23608,"The Day of Wrath"
2297,6867,"Lineage, Life and Labors of José Rizal, Philippine Patriot"
2297,42884,"The Philippine Islands, 1493-1898, Volume 33, 15"
2297,13701,"The Philippine Islands, 1493-1898 — Volume 0"
2297,16501,"The Philippine Islands, 1493-1803 — Volume 0"
2297,7001,"History of the Philippine Islands"
2297,30253,"The Philippine Islands, 1493-1898 - Volume 40 of 55, 16"
2297,57431,"The Philippine Islands, 1493-1898, Volume 52, 18"
2297,35391,"The Philippine Islands, 1493-1898, Volume 43, 16"
2297,47927,"The Philippine Islands, 1493-1898—Volume 34 of 55, 1519-1522; 12"
2297,50111,"The Philippine Islands, 1493-1898, Volume 38, 16"
2297,15530,"The Philippine Islands, 1493-1898 — Volume 1"
2297,25930,"The Philippine Islands, 1493-1898 — Volume 2"
2297,47953,"The Philippine Islands, 1493-1898, Volume 37, 16"
2297,52681,"The Philippine Islands, 1493-1898; Volume 46, 17"
2297,54740,"The Philippine Islands, 1493-1898: Volume 48, 17"
2297,57304,"The Philippine Islands, 1493-1898, Volume 51, 18"
528,56528,"Germinal"
528,6626,"Theresa Raquin"
528,8600,"L'Assommoir"
528,56622,"Correspondance: Les lettres et les arts (French)"
528,55517,"Correspondance: Lettres de jeunesse (French)"
528,1069,"Four Short Stories By Emile Zola"
528,15900,"His Masterpiece"
528,54726,"The Ladies' Paradise"
528,10577,"International Short Stories: French"
528,5744,"The Fat and the Thin"
528,16852,"Au bonheur des dames (French)"
528,5250,"Nana (French)"
528,5711,"Germinal (French)"
528,17517,"L'Œuvre (French)"
528,57038,"The Monomaniac (La bête humaine)"
528,29004,"English Translations of Works of Emi"
528,6497,"L'Assommoir (French)"
528,5135,"The Fortune of the Rougons"
528,56799,"The Downfall (La Débâcle): A Story of the Horrors of War"
528,14200,"Abbe Mouret's Transgression"
528,54687,"The Ladies' Paradise: A Realistic Novel"
528,17557,"Son Excellence Eugène Rougon (French)"
528,8726,"The Three Cities Trilogy: Rome, Complete"
528,17516,"L'Argent (French)"
528,8516,"The Three Cities Trilogy: Lourdes, Complete"
451,69087,"The murder of Roger Ackroyd"
451,863,"The Mysterious Affair at Styles"
451,61262,"Poirot Investigates"
451,1155,"The Secret Adversary"
451,58866,"The Murder on the Links"
451,75288,"The Seven Dials mystery"
451,72824,"The mystery of the Blue Train"
451,61168,"The Man in the Brown Suit"
451,70114,"The Big Four"
451,65238,"The Secret of Chimneys"
451,66446,"The Plymouth Express Affair"
451,67173,"The Missing Will"
451,67160,"The Hunter's Lodge Case"
987,2650,"Du côté de chez Swann (French)"
987,7178,"Swann's Way"
987,2998,"A l'ombre des jeunes filles en fleurs - Première partie (French)"
987,60720,"La Prisonnière (Sodome et Gomorrhe III) (French)"
987,63532,"Within a Budding Grove"
987,2999,"A l'ombre des jeunes filles en fleurs — Deuxième partie (French)"
987,58698,"Les plaisirs et les jours (French)"
987,74090,"Le temps retrouvé Tome 1 (de 2) :  À la recherche du temps perdu vol.VII (French)"
987,73425,"The Guermantes Way"
987,3000,"A l'ombre des jeunes filles en fleurs — Troisième partie (French)"
987,15288,"Sodome et Gomorrhe - Première partie (French)"
